country_code,Year,Nitrogen oxide (NOx),Sulphur dioxide (SO₂),Carbon monoxide (CO),Ammonia (NH₃)
MKD,1993,55574.49505,88271.0691,176288.2536,17551.97689
MKD,1994,49435.88143,88879.02424,204264.7004,17191.82788
MKD,1995,50263.28571,94998.58696,186615.9119,15736.82996
MKD,1996,59552.12344,88597.5429,187610.3203,15973.80778
MKD,1997,51456.65307,92759.79144,182641.9601,15889.99847
MKD,1998,49929.24147,107346.8932,146746.2654,14709.48864
MKD,1999,44831.97381,97525.92576,150641.7999,14331.52799
MKD,2000,42740.75818,105767.931,142589.6285,13980.99059
MKD,2001,39482.39763,107798.2807,110068.2808,12804.94221
MKD,2002,37974.45935,96431.1097,111846.951,13227.1948
MKD,2003,34266.3894,94716.52726,113301.6209,12634.34362
MKD,2004,36045.69364,95769.7871,118959.7871,12860.77476
MKD,2005,37032.92175,96518.17273,112860.0683,12181.35331
MKD,2006,36750.03533,93781.40833,115737.375,12468.62014
MKD,2007,39531.73971,98817.36528,110916.1636,12324.69078
MKD,2008,38795.34057,100599.6766,123001.0318,12665.45073
MKD,2009,38811.17634,95577.0704,131771.9783,11818.23525
MKD,2010,38222.11498,90577.13642,112062.5768,12341.59343
MKD,2011,40618.95755,101432.7065,117833.8646,12446.71653
MKD,2012,39773.13069,96212.71319,87142.29854,11297.53003
MKD,2013,37983.43032,82841.33389,87722.59645,10949.72542
MKD,2014,28894.65589,83350.71955,59415.41595,10944.49286
MKD,2015,27246.76504,77004.14632,61810.4135,11023.20202
MKD,2016,26471.05737,64526.07833,62708.90397,11149.13937
MKD,2017,24210.81196,55842.85445,54032.67606,11000.9285
MKD,2018,22489.11488,46782.7455,52602.94183,11011.68753
MKD,2019,23099.25393,44495.82947,53275.6434,11036.3228
NOR,1990,213145.4932,58901.81164,847218.7516,34937.23478
NOR,1991,200477.0098,47151.30485,802495.0287,35754.09322
NOR,1992,203494.8611,41028.7068,777136.4952,36089.54949
NOR,1993,213012.7598,39046.88507,784156.1756,35249.44045
NOR,1994,212887.8541,38375.91593,783446.7199,35444.14754
NOR,1995,216702.4334,37304.03936,759814.7121,36355.41425
NOR,1996,223643.3914,35931.00975,739774.1281,37010.97467
NOR,1997,227324.9213,33469.85212,734072.458,37203.70051
NOR,1998,232202.1764,31718.40493,709946.3802,37098.91905
NOR,1999,230868.106,30772.0554,684149.9041,37430.07342
NOR,2000,213237.1628,27708.23353,666035.5597,37333.72608
NOR,2001,213682.4638,25502.11483,652379.2564,36281.66184
NOR,2002,207553.0584,23133.34667,646525.9286,37175.64858
NOR,2003,212246.5547,27187.01756,624969.8372,38068.20522
NOR,2004,210787.2329,29305.63909,595257.0155,38061.03939
NOR,2005,211487.8627,26945.17049,599744.0342,37776.66745
NOR,2006,209346.7059,25987.08762,577177.8048,38173.01558
NOR,2007,212127.7061,25213.99033,561739.6776,38547.08084
NOR,2008,203263.5494,24900.11354,547827.8136,35081.69236
NOR,2009,193575.2239,19672.10562,500165.7941,35110.52322
NOR,2010,220697.6556,22213.97366,511808.5337,37007.63651
NOR,2011,217820.1174,23631.33845,484627.4322,35335.36609
NOR,2012,210033.4274,20198.29773,476599.1433,35806.31591
NOR,2013,198376.7065,20365.26266,445018.6608,36120.56606
NOR,2014,188807.1192,20264.10808,424513.0109,35849.58195
NOR,2015,184733.3509,17994.06864,429570.4274,35866.25786
NOR,2016,180302.7831,16852.50111,426364.9114,36176.60935
NOR,2017,162493.1186,15055.24046,429452.6512,36373.78164
NOR,2018,161871.9341,14917.13165,431479.719,36777.64321
NOR,2019,150006.2045,14761.16905,419892.5967,37092.08313
OMN,1990,49507.13309,53709.41848,237916.2671,4180.462755
OMN,1991,62283.51304,120747.4695,262805.1404,4581.803512
OMN,1992,65018.50506,114631.7049,283780.3851,4811.075529
OMN,1993,66084.74795,118512.4808,293333.7605,4963.364258
OMN,1994,67571.88541,116185.7391,293592.8618,5250.68652
OMN,1995,71454.80315,135375.6435,288466.415,5452.591995
OMN,1996,71089.67871,108566.5974,287854.2152,5474.779754
OMN,1997,69476.70629,85070.23384,278017.4635,5407.547668
OMN,1998,70848.80775,82254.08886,264392.7826,5841.095065
OMN,1999,75196.53798,91715.93254,249560.4696,6052.365894
OMN,2000,77894.35754,113767.2905,235250.2449,5995.192785
OMN,2001,81925.37831,123877.3119,201714.9017,6399.670904
OMN,2002,85335.53033,146001.8246,194716.5984,7856.011563
OMN,2003,85918.02666,128889.9771,203464.7177,8176.390649
OMN,2004,85377.53903,135317.2665,204753.0391,8210.755257
OMN,2005,75542.39948,133998.8802,218370.7877,8276.671818
OMN,2006,100846.5322,130572.8949,219360.9166,9245.45006
OMN,2007,115166.5774,121275.1405,214502.8073,9526.11775
OMN,2008,111828.1674,41867.02419,208537.9309,9674.1906
OMN,2009,109833.795,44631.55854,231123.0241,10431.03997
OMN,2010,117196.7133,44406.47405,212041.7537,11053.79744
OMN,2011,135420.8142,39319.73079,232404.4995,11609.94208
OMN,2012,152699.4663,40253.02343,249287.0975,12299.40878
OMN,2013,159542.1074,40247.99913,259693.2732,13334.45756
OMN,2014,167042.5781,42910.60273,272991.9577,13819.31027
OMN,2015,173834.6663,43349.28866,280877.0078,13951.67043
OMN,2016,168825.4926,44476.92132,269857.164,14360.84769
OMN,2017,174001.1359,52236.51359,263558.4592,14585.73194
OMN,2018,166335.4435,53948.68095,254049.9596,14647.87614
OMN,2019,176449.3861,54660.7027,253506.8732,14753.9161
PAK,1990,600977.824,596947.5387,5418025.34,1045508.964
PAK,1991,616585.6147,612380.3994,5578339.75,1076164.021
PAK,1992,664429.8317,682409.0118,5785410.912,1106904.751
PAK,1993,710594.9925,790053.5586,6105291.873,1137298.032
PAK,1994,727251.5936,801938.0051,6181831.301,1168195.391
PAK,1995,771696.5483,887960.5825,6417060.973,1192625.785
PAK,1996,792631.5962,915508.2638,6592508.641,1206598.202
PAK,1997,815535.1789,955512.8445,6660389.309,1216155.1
PAK,1998,817479.0709,937953.7231,6867965.386,1234543.006
PAK,1999,899580.2405,996123.8988,7014775.806,1257871.22
PAK,2000,872662.7114,994079.5707,7158132.638,1280698.941
PAK,2001,895810.8796,978379.5884,7383774.832,1306175.895
PAK,2002,1003052.528,967725.376,7663743.183,1338165.626
PAK,2003,1115790.329,804735.8483,8106262.624,1374636.154
PAK,2004,1171876.324,967196.1678,8425191.685,1419622.724
PAK,2005,1196033.768,1011571.72,8634934.313,1489353.216
PAK,2006,1229087.711,1185913.907,8898822.395,1562044.744
PAK,2007,1248814.444,1309350.918,9331609.559,1563577.258
PAK,2008,1272251.628,1179516.883,9244179.688,1614467.942
PAK,2009,1315463.835,1292007.639,9478936.085,1645823.202
PAK,2010,1277555.21,1260731.387,9575319.756,1678871.622
PAK,2011,1297339.54,1226925.941,9745700.256,1712261.802
PAK,2012,1300333.922,1223585.71,9824712.567,1746666.072
PAK,2013,1364170.622,1282037.28,9960340.454,1781673.859
PAK,2014,1418379.283,1306865.168,10569508.02,1820054.849
PAK,2015,1440017.633,1296484.479,10984803.55,1859020.693
PAK,2016,1513603.308,1458000.108,11425153.45,1897670.636
PAK,2017,1593125.388,1501381.47,12349038.91,1935802.957
PAK,2018,1518417.073,1733027.132,13458796.03,1972814.618
PAK,2019,1473037.9,1756767.616,13707423.75,2008592.009
PLW,1990,18559.72323,1323.414849,77173.64551,97.48813167
PLW,1991,17745.84292,1306.688994,73722.17514,96.50066693
PLW,1992,8998.988968,694.9266667,36611.99397,71.70328899
PLW,1993,8875.469511,687.3030388,36317.89549,73.35200753
PLW,1994,8966.324975,668.2807847,51626.39103,95.52637781
PLW,1995,8376.886349,656.0312788,38726.21272,92.58174319
PLW,1996,7662.26984,632.2348558,30115.11431,101.6162754
PLW,1997,7395.478742,653.3929093,28161.18739,126.3263374
PLW,1998,7526.087561,689.7197519,20596.3946,128.1795086
PLW,1999,7203.293503,746.0692473,17832.69617,141.0594364
PLW,2000,8006.241957,755.9685931,13916.88428,144.0845559
PLW,2001,12738.65979,1232.976216,15264.8262,166.2501614
PLW,2002,10395.23028,1293.623541,8768.553591,124.7547601
PLW,2003,12552.44698,1358.589974,9533.698215,150.0850261
PLW,2004,10562.25771,1248.692487,7228.785993,135.8154582
PLW,2005,11377.81169,1194.529627,7259.466971,163.3534746
PLW,2006,10571.32576,1223.219489,7075.918522,156.8332632
PLW,2007,8923.494301,1083.713499,6016.288608,137.1979835
PLW,2008,7829.572981,1063.067105,7020.054088,157.5920738
PLW,2009,8699.227935,932.064898,10494.31251,241.0510546
PLW,2010,8538.118034,975.9077006,10384.06811,230.5077145
PLW,2011,8095.61189,1159.481586,12771.96708,267.7579641
PLW,2012,8996.372578,1232.231663,26167.93425,542.1523704
PLW,2013,7177.327829,1188.468725,14459.63338,305.7144591
PLW,2014,7584.99597,1260.173561,6357.606284,128.4957157
PLW,2015,8401.640348,1450.039459,6992.516827,140.6050918
PLW,2016,8291.960348,1451.359688,6238.160653,131.8694022
PLW,2017,8448.694736,1516.644551,6276.990782,136.4269078
PLW,2018,8538.890959,1583.053793,6265.566528,140.9454699
PLW,2019,8693.662378,1685.390519,6300.108858,147.6454436
PAN,1990,24537.37927,13400.56765,302619.3666,18985.60412
PAN,1991,27761.07164,16202.7757,317286.7158,19538.96371
PAN,1992,31800.81424,19030.22055,344923.2458,20422.10973
PAN,1993,32443.47455,19426.5949,365666.7899,21132.01092
PAN,1994,33581.01071,21130.68434,381092.9708,20814.90515
PAN,1995,34267.46154,22443.99592,382748.524,20575.39692
PAN,1996,34409.3541,23443.58637,398642.7211,21122.76126
PAN,1997,35943.88793,22169.8051,410940.6899,20467.64043
PAN,1998,46406.71883,28407.91887,421945.5979,21524.66622
PAN,1999,41768.58951,24419.47298,429117.5817,21601.43549
PAN,2000,42068.43157,29609.58491,411820.7149,21986.46913
PAN,2001,51404.42752,43877.60421,386793.3344,23149.62038
PAN,2002,43446.19621,29293.33064,393500.0925,23137.73675
PAN,2003,48735.72833,35520.80996,403243.0913,22875.5088
PAN,2004,45532.10944,32550.73112,390339.0458,23040.08423
PAN,2005,53464.32499,59000.94632,358898.3696,23487.77259
PAN,2006,58466.41405,60013.95975,384439.3849,23189.95959
PAN,2007,54385.05059,47884.88609,378330.6865,22350.96772
PAN,2008,52939.288,36804.36983,425016.2936,24090.96231
PAN,2009,63784.0039,50239.22958,457924.3182,23615.56531
PAN,2010,67823.78235,55231.27898,443927.9167,23152.79402
PAN,2011,69247.92124,53634.40202,458573.0139,23388.07797
PAN,2012,65896.00117,57909.20578,471833.5531,23633.23835
PAN,2013,66489.90567,56065.56071,479004.315,23042.64632
PAN,2014,72181.30377,56780.9946,511031.0036,23373.58809
PAN,2015,67978.95692,54733.26224,525035.2674,23314.50316
PAN,2016,69206.56383,54190.86536,551590.3757,23602.38578
PAN,2017,62632.60291,44260.98861,540842.6359,23808.97199
PAN,2018,64345.31173,45702.04744,544298.8226,24146.28837
PAN,2019,63705.86541,45475.90213,519585.2652,24460.81003
PNG,1990,23764.68337,11823.0194,234710.4683,16308.78062
PNG,1991,23889.73704,11277.51972,235931.5696,16592.0167
PNG,1992,25439.46586,12259.77939,241227.6198,17131.32396
PNG,1993,25842.00127,12149.90514,239871.3863,17735.07928
PNG,1994,20680.06899,12900.95614,223129.6433,18425.78349
PNG,1995,22578.85235,11471.72028,303475.5317,21066.90152
PNG,1996,23217.35929,11109.01822,328746.834,22505.07584
PNG,1997,24238.20666,13862.2136,321855.616,23032.58765
PNG,1998,26825.11446,16085.6655,317575.7338,23555.35605
PNG,1999,24666.19781,14886.17848,311262.7359,23882.82029
PNG,2000,27750.99866,16440.13979,309350.9767,24267.47758
PNG,2001,31047.93354,20461.33706,308221.8674,25045.96056
PNG,2002,38034.42742,23410.79409,312677.0642,25796.00331
PNG,2003,42222.24327,27069.47506,312741.1178,26139.77444
PNG,2004,45690.074,29205.48813,310019.3923,26467.66356
PNG,2005,46238.44442,26564.23279,309112.7614,26819.27359
PNG,2006,43376.31503,25416.61277,309416.1649,27115.28433
PNG,2007,42585.1059,31361.15708,308602.065,27586.7467
PNG,2008,35323.01019,23920.81147,310726.9858,27948.714
PNG,2009,33429.83384,22406.9583,304559.9628,28213.30399
PNG,2010,33178.38051,20794.5346,310281.0112,28729.15057
PNG,2011,39426.85329,26607.53815,323453.8103,29456.88189
PNG,2012,41813.35831,28226.18007,357295.4603,30278.78109
PNG,2013,45867.98037,27283.22549,378887.3475,30694.55579
PNG,2014,43350.30676,28888.63981,332422.6201,30654.76239
PNG,2015,47807.74282,33071.9884,333352.2857,31005.29696
PNG,2016,48186.20775,33096.21373,326509.5623,31370.49928
PNG,2017,49908.35141,34541.67954,330642.6612,31985.30098
PNG,2018,51528.27455,36004.84763,329667.4644,32454.412
PNG,2019,54024.35465,38259.5127,329180.4775,32931.87611
PRY,1990,36351.1405,10388.4612,543809.5194,79232.85731
PRY,1991,36332.80935,10000.88741,560283.7598,75706.74525
PRY,1992,38879.93751,12130.41121,560473.8564,76599.821
PRY,1993,43050.45243,12991.03654,572362.3103,80406.20383
PRY,1994,47782.58096,15964.90308,579635.1168,83049.35918
PRY,1995,55284.13404,17354.81681,613019.2108,87119.69326
PRY,1996,54569.66155,17457.76409,612388.0034,85493.07851
PRY,1997,59053.50353,19334.72547,635941.1204,85980.56149
PRY,1998,60572.5,20100.12336,605882.404,84666.30499
PRY,1999,58484.89484,20137.65283,542571.8633,81034.85292
PRY,2000,47044.16569,17147.72923,500328.5974,80662.73982
PRY,2001,47259.49577,17762.04554,503476.8162,82046.40407
PRY,2002,46688.12978,18633.69835,502849.2608,77344.75174
PRY,2003,47224.16401,18283.50186,515582.9725,82303.54543
PRY,2004,46833.46193,19144.36938,506458.4596,81220.29012
PRY,2005,45106.91618,17889.69147,506421.7835,82248.94102
PRY,2006,46465.42525,17738.21747,617092.7096,84976.0125
PRY,2007,48296.9753,11615.96626,723148.8828,87870.1715
PRY,2008,50275.32197,12520.4578,771932.6889,87170.23382
PRY,2009,51792.0139,12592.67619,677003.1974,87689.90402
PRY,2010,57182.70144,14875.71776,726222.0437,91635.09091
PRY,2011,58868.36877,15019.00578,729460.9829,90257.95807
PRY,2012,59629.3003,16837.66329,723958.2011,92518.32454
PRY,2013,60945.33826,14734.11163,730187.6881,93268.94516
PRY,2014,63582.55452,9845.796824,754838.6003,97926.54378
PRY,2015,66942.85309,8778.191984,769686.5942,96888.20124
PRY,2016,78697.25862,10270.36969,915125.8638,101609.59
PRY,2017,84396.76154,9486.208627,956918.2008,102800.2557
PRY,2018,85375.65055,9590.034994,950579.92,103929.0988
PRY,2019,86925.1154,9761.685771,948105.9259,105052.9603
PER,1990,146436.7515,674517.7393,1445083.167,134376.2284
PER,1991,135221.2907,975223.0928,1390355.148,130723.0556
PER,1992,143172.0735,979761.1848,1404176.341,130249.7514
PER,1993,149801.8232,1016277.819,1351378.782,133736.0875
PER,1994,160663.3949,1121532.656,1354636.785,140104.4113
PER,1995,173731.787,1127548.819,1340288.387,146145.1899
PER,1996,189134.0317,1097262.662,1352660.677,150679.2056
PER,1997,189338.6595,1038090.215,1319901.251,153506.7044
PER,1998,191454.0382,1113174.222,1267378.759,158808.2317
PER,1999,204633.6708,1147798.661,1279297.949,163537.9375
PER,2000,189116.1535,1126940.974,1219426.691,172716.9579
PER,2001,168299.2772,1230218.613,1110092.486,170248.8562
PER,2002,170285.456,1202162.488,1110798.14,181805.1463
PER,2003,169761.821,1178079.265,1078143.443,182012.2914
PER,2004,187595.6266,1209105.399,1110085.571,181395.3517
PER,2005,180019.8845,1169829.817,1074842.894,181469.7523
PER,2006,177067.7235,1167165.046,1087654.702,187699.92
PER,2007,184424.6898,834064.6821,1142983.623,189767.9984
PER,2008,214174.7497,1013938.528,1084895.748,187935.0289
PER,2009,228600.4649,989990.9433,1294457.24,194747.1319
PER,2010,249272.31,1004535.287,1469806.706,195761.7797
PER,2011,259181.6266,1069609.86,1465953.775,197426.4986
PER,2012,255592.0516,1036281.734,1412344.035,196372.6176
PER,2013,267697.7585,1155519.173,1447719.523,205845.0183
PER,2014,267137.863,1114023.252,1494478.244,202769.7049
PER,2015,278204.8314,1133416.586,1558010.511,211668.6464
PER,2016,295055.2969,1152118.633,1623528.347,214030.8883
PER,2017,301822.756,1142050.506,1609277.721,216700.5905
PER,2018,310896.9022,1154635.703,1612015.342,219185.9755
PER,2019,313840.4352,1162676.612,1593216.39,221601.156
PHL,1990,301985.7803,495935.6205,3778648.22,375877.7607
PHL,1991,317786.7829,483823.8264,3667045.168,379546.3956
PHL,1992,345111.4903,514535.542,3499486.282,386148.5216
PHL,1993,344030.2958,518929.6981,3427232.353,391942.7402
PHL,1994,371398.467,573604.8488,3351271.803,396472.6973
PHL,1995,448787.6613,721735.338,3320221.818,401558.7838
PHL,1996,498050.3003,749232.5431,3277653.465,398862.7261
PHL,1997,541695.4295,823403.2412,3233263.566,395255.8265
PHL,1998,538397.7474,812236.5623,3119163.212,394548.2241
PHL,1999,509603.6767,687428.0497,3037996.174,397296.4169
PHL,2000,426360.8508,644995.8724,2951159.272,400373.7147
PHL,2001,476681.5625,655127.4405,2924813.202,407821.2495
PHL,2002,439217.8545,550255.0127,2915786.221,408592.5082
PHL,2003,414086.1881,575591.1583,2890753.206,446238.0474
PHL,2004,423132.6391,548955.7363,2886420.485,463607.2732
PHL,2005,402799.6592,506149.3107,2882517.247,446693.1816
PHL,2006,382026.9765,468870.1169,2891344.375,425720.3402
PHL,2007,379297.7988,485446.1218,2902165.596,435371.684
PHL,2008,391817.5305,437368.2591,2925217.993,437608.0757
PHL,2009,401745.4935,407949.0637,2845343.254,441451.8314
PHL,2010,424498.4127,437127.145,2767278.585,447150.5084
PHL,2011,419175.1181,372068.3359,2720788.66,451613.7335
PHL,2012,429489.3155,370116.5681,2904674.129,460608.1935
PHL,2013,469601.4525,402453.8259,3034574.302,468451.403
PHL,2014,508689.7194,426555.3373,3095955.621,477003.0733
PHL,2015,566339.3193,436230.8532,3184512.989,484889.1205
PHL,2016,590371.3624,464769.6525,3245848.152,492445.5875
PHL,2017,635255.2439,492557.5761,3298248.876,499829.1999
PHL,2018,648987.6855,516119.398,3276187.333,506967.9276
PHL,2019,669617.5432,545617.9926,3266633.224,514186.9615
POL,1990,1047979.326,2655897.721,3640118.017,404476.1351
POL,1991,1049205.782,2566854.166,4210824.965,385927.2322
POL,1992,1039621.909,2319962.254,4200559.028,378293.4454
POL,1993,1046041.136,2304249.362,4843131.039,359213.2108
POL,1994,1038876.034,2206624.31,4566511.309,369154.1038
POL,1995,1034933.592,2140953.608,4657398.208,365529.4986
POL,1996,1066962.66,2154631.061,4838304.589,353414.7171
POL,1997,1015132.698,1974786.949,4522259.504,371254.5614
POL,1998,924562.1497,1770478.996,3950661.646,359091.6084
POL,1999,896493.4519,1599313.219,3920388.451,356157.0991
POL,2000,835666.165,1410659.54,3354787.255,337025.3743
POL,2001,811673.6198,1385774.308,3196503.415,331419.8129
POL,2002,778001.5596,1298230.785,3193111.717,350832.9501
POL,2003,803193.9786,1268007.481,3080713.755,350207.4435
POL,2004,819112.3715,1211265.693,3088590.62,333106.766
POL,2005,849098.7565,1171525.244,3088085.685,356201.6714
POL,2006,865053.3379,1236459.487,3227670.686,367795.541
POL,2007,866419.7426,1174076.177,2995285.299,374310.9789
POL,2008,831403.3471,947283.7067,3008471.325,350048.133
POL,2009,827422.8418,811315.1573,2938330.231,349611.1852
POL,2010,860758.1697,874486.4648,3077435.27,351698.6873
POL,2011,841027.0098,836413.7682,2781146.09,344407.2129
POL,2012,806311.213,802959.2312,2785715.378,344884.1767
POL,2013,761116.7779,768049.53,2656339.957,330435.3385
POL,2014,713554.0049,723601.7815,2384532.136,323757.0707
POL,2015,695583.3306,711367.2506,2340228.085,329212.5334
POL,2016,710272.0777,590549.595,2455296.912,331487.1718
POL,2017,766476.4803,582516.3286,2542062.529,336301.2625
POL,2018,731228.1621,528785.5293,2490406.305,336150.6235
POL,2019,672063.2305,437663.7914,2312612.535,335662.7372
PRT,1990,247023.9021,319549.0508,757842.971,84377.1376
PRT,1991,261455.6574,307783.3037,768675.4308,83042.7089
PRT,1992,281166.4924,367767.9975,805588.323,80706.20932
